review_id,employee_id,review_date,performance_rating,job_satisfaction,environment_satisfaction,relationship_satisfaction,job_involvement,work_life_balance,training_times_last_year,percent_salary_hike
REV-142590,20274,2022-12-10,3,4,2,3,4,4,5,19
REV-142591,20274,2023-12-13,4,2,2,4,4,4,6,19
REV-142592,20275,2021-12-21,3,1,4,2,3,3,2,11
REV-142593,20275,2022-12-27,3,1,3,2,2,4,1,11
REV-142594,20275,2023-12-06,3,1,2,1,3,3,0,13
REV-142595,20276,2022-12-10,2,3,1,3,1,2,1,19
REV-142596,20276,2023-12-04,4,5,1,5,2,3,2,17
REV-142597,20277,2018-12-05,3,4,1,3,3,3,1,13
REV-142598,20277,2019-12-06,3,4,1,4,3,3,2,11
REV-142599,20277,2020-12-16,4,4,1,3,2,3,2,15
REV-142600,20277,2021-12-13,4,4,1,3,2,3,1,13
REV-142601,20277,2022-12-20,3,4,1,3,4,3,1,13
REV-142602,20277,2023-12-25,4,4,2,2,4,3,2,13
REV-142603,20278,2023-12-26,4,3,3,1,4,2,2,18
REV-142604,20279,2017-12-10,3,5,5,4,3,2,4,12
REV-142605,20279,2018-12-18,2,3,4,4,3,3,4,12
REV-142606,20279,2019-12-15,3,4,4,3,3,3,2,11
REV-142607,20279,2020-12-11,4,4,3,4,2,3,2,12
REV-142608,20279,2021-12-12,3,4,4,4,3,4,3,14
REV-142609,20279,2022-12-03,3,5,4,4,4,3,2,11
REV-142610,20279,2023-12-20,3,4,4,4,3,3,3,14
REV-142611,20280,2011-12-08,4,3,2,4,3,4,6,25
REV-142612,20280,2012-12-16,4,2,4,4,3,4,6,23
REV-142613,20280,2013-12-07,4,2,3,5,4,4,6,23
REV-142614,20280,2014-12-02,5,2,3,4,3,3,6,25
REV-142615,20280,2015-12-15,5,2,3,4,3,4,6,23
REV-142616,20280,2016-12-09,4,1,3,3,2,4,6,25
REV-142617,20280,2017-12-15,3,3,3,5,3,4,6,25
REV-142618,20280,2018-12-25,4,1,3,4,4,4,6,23
REV-142619,20280,2019-12-11,5,2,3,4,4,4,6,25
REV-142620,20280,2020-12-09,4,1,3,4,3,4,6,23
REV-142621,20280,2021-12-14,4,2,3,4,3,4,6,23
REV-142622,20280,2022-12-17,5,2,3,5,4,4,5,25
REV-142623,20280,2023-12-02,4,2,3,4,3,4,5,23
REV-142624,20281,2019-12-11,3,3,1,5,3,2,5,11
REV-142625,20281,2020-12-16,3,2,1,4,2,3,6,11
REV-142626,20281,2021-12-24,4,2,1,4,2,3,6,13
REV-142627,20281,2022-12-17,2,3,1,4,2,3,6,11
REV-142628,20281,2023-12-06,3,1,1,4,2,3,5,11
REV-142629,20282,2019-12-22,5,4,1,1,1,4,3,18
REV-142630,20282,2020-12-24,4,5,1,2,2,4,2,22
REV-142631,20282,2021-12-16,4,5,2,1,2,4,3,18
REV-142632,20282,2022-12-13,4,4,3,2,2,4,3,22
REV-142633,20282,2023-12-05,4,4,2,2,2,4,3,20
REV-142634,20283,2022-12-07,4,3,5,3,3,2,5,11
REV-142635,20283,2023-12-24,4,3,4,3,3,2,6,13
REV-142636,20284,2013-12-10,5,3,2,3,3,4,6,19
REV-142637,20284,2014-12-22,4,3,4,4,2,3,6,21
REV-142638,20284,2015-12-05,4,2,2,2,3,2,5,23
REV-142639,20284,2016-12-20,4,4,3,4,2,2,5,23
REV-142640,20284,2017-12-25,4,3,2,3,3,3,6,21
REV-142641,20284,2018-12-19,4,3,4,4,4,4,6,21
REV-142642,20284,2019-12-05,4,4,4,3,3,2,5,21
REV-142643,20284,2020-12-24,4,3,3,4,4,2,6,23
REV-142644,20284,2021-12-12,4,3,3,3,3,3,5,23
REV-142645,20284,2022-12-04,3,3,3,4,3,3,5,19
REV-142646,20284,2023-12-07,4,3,4,3,3,3,5,19
REV-142647,20285,2023-12-16,4,2,1,3,2,2,6,15
REV-142648,20286,2021-12-19,3,2,1,4,2,2,3,11
REV-142649,20286,2022-12-17,3,1,2,4,3,3,2,13
REV-142650,20286,2023-12-05,4,2,2,5,4,1,1,13
REV-142651,20287,2009-12-02,3,4,1,4,3,2,1,11
REV-142652,20287,2010-12-02,3,4,1,2,4,3,0,14
REV-142653,20287,2011-12-20,3,4,1,3,4,3,0,12
REV-142654,20287,2012-12-01,3,4,1,3,3,3,0,11
REV-142655,20287,2013-12-09,3,4,1,3,3,3,1,14
REV-142656,20287,2014-12-13,3,5,2,3,2,3,0,14
REV-142657,20287,2015-12-18,2,4,1,4,4,3,1,14
REV-142658,20287,2016-12-01,3,4,1,4,4,3,0,11
REV-142659,20287,2017-12-05,4,5,1,4,2,4,2,12
REV-142660,20287,2018-12-23,3,4,1,3,3,3,1,12
REV-142661,20287,2019-12-04,2,5,1,3,2,3,1,14
REV-142662,20287,2020-12-23,4,4,1,3,3,3,1,14
REV-142663,20287,2021-12-14,4,5,1,3,4,4,1,12
REV-142664,20287,2022-12-05,3,5,2,2,3,4,0,14
REV-142665,20287,2023-12-26,3,3,1,2,2,4,2,14
REV-142666,20288,2022-12-16,3,5,4,1,3,2,1,20
REV-142667,20288,2023-12-03,4,4,4,1,3,2,2,20
REV-142668,20289,2019-12-13,4,4,1,4,3,4,3,16
REV-142669,20289,2020-12-10,2,4,2,5,4,4,3,14
REV-142670,20289,2021-12-24,4,3,3,4,3,4,3,12
REV-142671,20289,2022-12-16,3,3,2,4,3,4,3,14
REV-142672,20289,2023-12-17,3,3,1,4,3,4,1,16
REV-142673,20290,2019-12-18,4,5,3,3,3,2,3,15
REV-142674,20290,2020-12-10,2,4,3,3,3,1,3,17
REV-142675,20290,2021-12-18,3,5,3,2,3,1,4,13
REV-142676,20290,2022-12-13,4,4,3,3,3,1,3,15
REV-142677,20290,2023-12-01,2,4,3,3,3,2,3,17
REV-142678,20291,2019-12-17,4,4,1,4,4,2,2,11
REV-142679,20291,2020-12-26,4,3,1,3,4,3,3,11
REV-142680,20291,2021-12-20,3,3,1,3,4,3,2,11
REV-142681,20291,2022-12-18,3,3,1,3,3,3,2,12
REV-142682,20291,2023-12-08,3,4,2,5,4,3,1,14
REV-142683,20292,2019-12-12,3,3,2,4,4,2,2,13
REV-142684,20292,2020-12-05,3,2,2,4,3,4,3,11
REV-142685,20292,2021-12-04,3,3,2,4,2,4,2,11
REV-142686,20292,2022-12-22,2,4,1,4,3,3,2,11
REV-142687,20292,2023-12-24,2,3,2,5,4,3,1,13
REV-142688,20293,2023-12-06,3,1,3,2,3,2,3,18
REV-142689,20294,2021-12-21,4,3,4,2,2,3,4,13
REV-142690,20294,2022-12-01,2,3,4,4,1,4,3,13
REV-142691,20294,2023-12-01,4,4,5,3,1,4,3,15
REV-142692,20295,2023-12-06,3,4,1,4,4,4,0,12
REV-142693,20296,2004-12-03,4,3,4,1,2,4,3,11
REV-142694,20296,2005-12-19,3,4,4,1,3,2,3,13
REV-142695,20296,2006-12-13,3,2,4,1,2,3,5,13
REV-142696,20296,2007-12-04,3,3,3,1,2,3,3,11
REV-142697,20296,2008-12-08,2,3,4,1,1,3,5,13
REV-142698,20296,2009-12-27,3,4,4,2,2,3,4,13
REV-142699,20296,2010-12-14,3,3,3,1,2,3,5,11
REV-142700,20296,2011-12-01,3,4,3,1,2,3,4,13
REV-142701,20296,2012-12-04,3,3,4,1,1,2,4,13
REV-142702,20296,2013-12-05,3,3,5,1,1,3,3,11
REV-142703,20296,2014-12-01,3,3,3,1,3,3,5,13
REV-142704,20296,2015-12-26,3,3,5,1,3,3,4,11
REV-142705,20296,2016-12-14,2,3,4,1,2,3,5,13
REV-142706,20296,2017-12-14,3,3,3,1,2,3,5,13
REV-142707,20296,2018-12-24,2,2,4,1,2,3,3,13
REV-142708,20296,2019-12-16,4,3,3,2,2,2,3,13
REV-142709,20296,2020-12-23,2,3,5,1,2,3,5,11
REV-142710,20296,2021-12-14,3,3,5,1,2,2,5,11
REV-142711,20296,2022-12-04,3,2,4,1,3,3,4,11
REV-142712,20296,2023-12-25,3,3,4,1,1,4,4,13
REV-142713,20297,2009-12-06,3,1,4,2,3,3,1,16
REV-142714,20297,2010-12-23,3,1,3,1,3,3,3,16
REV-142715,20297,2011-12-11,4,1,2,1,2,2,2,16
REV-142716,20297,2012-12-16,3,2,2,2,2,3,1,14
REV-142717,20297,2013-12-17,4,1,3,2,2,2,1,14
REV-142718,20297,2014-12-04,3,1,2,2,3,3,2,12
REV-142719,20297,2015-12-27,4,1,2,1,2,3,3,16
REV-142720,20297,2016-12-13,2,1,2,2,1,3,1,12
REV-142721,20297,2017-12-02,3,1,4,2,2,2,3,14
REV-142722,20297,2018-12-06,3,1,4,2,2,3,3,16
REV-142723,20297,2019-12-06,3,1,3,3,1,4,3,16
REV-142724,20297,2020-12-24,4,2,3,1,3,3,2,16
REV-142725,20297,2021-12-05,3,1,3,1,1,3,3,16
REV-142726,20297,2022-12-19,4,1,3,2,1,2,2,12
REV-142727,20297,2023-12-15,4,1,3,2,1,2,2,14
REV-142728,20298,2023-12-22,2,3,1,1,2,3,3,12
REV-142729,20299,2020-12-27,3,1,4,4,3,1,4,19
REV-142730,20299,2021-12-23,2,1,2,5,4,1,6,19
REV-142731,20299,2022-12-27,3,1,4,4,3,2,4,19
REV-142732,20299,2023-12-08,3,1,3,4,3,2,4,17
REV-142733,20300,2009-12-26,3,3,2,3,2,4,4,16
REV-142734,20300,2010-12-05,3,3,2,2,2,4,3,12
REV-142735,20300,2011-12-21,3,4,2,3,3,4,3,14
REV-142736,20300,2012-12-09,3,3,2,2,3,4,3,14
REV-142737,20300,2013-12-16,3,4,2,4,2,3,4,16
REV-142738,20300,2014-12-11,4,4,3,3,2,4,3,14
REV-142739,20300,2015-12-19,2,4,3,3,2,4,4,16
REV-142740,20300,2016-12-01,3,3,2,3,1,4,4,16
REV-142741,20300,2017-12-10,2,4,2,3,2,4,2,12
REV-142742,20300,2018-12-07,3,3,3,3,2,4,4,16
REV-142743,20300,2019-12-23,3,4,3,4,2,4,4,14
REV-142744,20300,2020-12-06,2,4,2,3,1,4,2,14
REV-142745,20300,2021-12-12,3,4,2,4,3,4,2,12
REV-142746,20300,2022-12-18,4,3,2,3,3,4,3,12
REV-142747,20300,2023-12-19,4,4,1,3,2,3,3,16
REV-142748,20301,2004-12-07,3,1,4,4,2,4,2,13
REV-142749,20301,2005-12-14,3,1,3,2,4,4,2,11
REV-142750,20301,2006-12-21,3,1,4,3,3,4,1,15
REV-142751,20301,2007-12-19,3,1,4,2,2,4,0,13
REV-142752,20301,2008-12-24,3,1,3,3,2,3,1,11
REV-142753,20301,2009-12-06,2,1,4,3,2,4,1,11
REV-142754,20301,2010-12-18,4,2,3,3,3,4,1,11
REV-142755,20301,2011-12-25,3,1,4,3,3,3,0,15
REV-142756,20301,2012-12-22,3,1,4,3,4,4,2,15
REV-142757,20301,2013-12-21,3,1,3,3,2,3,2,15
REV-142758,20301,2014-12-04,3,1,3,3,3,4,0,15
REV-142759,20301,2015-12-09,4,2,5,2,4,4,0,13
REV-142760,20301,2016-12-03,3,2,3,3,2,4,2,15
REV-142761,20301,2017-12-17,3,1,3,3,3,4,2,13
REV-142762,20301,2018-12-25,2,1,4,2,3,4,0,13
REV-142763,20301,2019-12-02,4,1,3,3,3,4,0,15
REV-142764,20301,2020-12-08,3,1,4,3,4,3,0,11
REV-142765,20301,2021-12-16,2,1,4,3,2,3,0,15
REV-142766,20301,2022-12-11,3,1,4,2,3,4,1,11
REV-142767,20301,2023-12-21,3,1,4,3,4,3,0,11
REV-142768,20302,2002-12-15,2,1,5,4,1,4,3,11
REV-142769,20302,2003-12-03,3,1,4,4,1,3,4,12
REV-142770,20302,2004-12-19,3,3,5,5,3,3,2,11
REV-142771,20302,2005-12-02,3,2,4,5,2,3,4,12
REV-142772,20302,2006-12-14,3,2,5,3,2,4,2,14
REV-142773,20302,2007-12-19,3,1,5,3,1,2,4,14
REV-142774,20302,2008-12-25,3,3,3,4,3,2,2,11
REV-142775,20302,2009-12-18,3,2,4,3,2,3,2,12
REV-142776,20302,2010-12-17,3,2,4,4,2,4,4,14
REV-142777,20302,2011-12-23,4,2,3,4,2,2,4,12
REV-142778,20302,2012-12-21,3,1,5,5,2,3,2,14
REV-142779,20302,2013-12-05,4,1,5,4,2,3,4,14
REV-142780,20302,2014-12-14,3,2,3,3,3,3,4,11
REV-142781,20302,2015-12-14,4,2,3,5,2,4,2,12
REV-142782,20302,2016-12-12,3,1,3,5,2,4,3,14
REV-142783,20302,2017-12-25,3,2,4,4,3,3,2,12
REV-142784,20302,2018-12-18,3,3,4,4,2,3,2,11
REV-142785,20302,2019-12-04,4,2,4,5,3,3,2,14
REV-142786,20302,2020-12-26,3,1,3,5,3,3,3,14
REV-142787,20302,2021-12-22,3,2,4,4,2,2,2,14
REV-142788,20302,2022-12-03,2,2,5,3,2,2,4,12
REV-142789,20302,2023-12-14,3,2,4,5,2,4,2,14
REV-142790,20303,2023-12-06,3,2,3,3,2,3,4,20
REV-142791,20304,2015-12-16,2,4,5,3,3,2,3,14
REV-142792,20304,2016-12-21,3,3,4,4,3,2,3,14
REV-142793,20304,2017-12-12,2,3,4,3,3,2,4,16
REV-142794,20304,2018-12-21,3,4,5,3,2,2,5,16
REV-142795,20304,2019-12-02,3,3,5,4,4,2,5,16
REV-142796,20304,2020-12-15,2,3,5,2,3,2,5,16
REV-142797,20304,2021-12-15,3,4,4,3,3,3,3,12
REV-142798,20304,2022-12-04,3,5,4,3,3,2,3,12
REV-142799,20304,2023-12-27,3,3,4,3,3,2,3,14
REV-142800,20305,2013-12-11,3,2,5,4,4,1,2,17
REV-142801,20305,2014-12-24,3,1,5,4,4,3,1,17
REV-142802,20305,2015-12-06,3,1,3,4,4,2,2,15
REV-142803,20305,2016-12-01,4,2,5,5,2,1,1,15
REV-142804,20305,2017-12-17,3,2,4,4,2,2,2,15
REV-142805,20305,2018-12-23,3,3,4,5,3,3,1,15
REV-142806,20305,2019-12-23,2,2,4,4,3,2,3,17
REV-142807,20305,2020-12-21,2,2,4,4,3,2,2,15
REV-142808,20305,2021-12-06,3,2,4,4,3,2,1,17
REV-142809,20305,2022-12-19,4,1,4,3,3,2,2,17
REV-142810,20305,2023-12-12,2,2,4,3,3,2,2,17
REV-142811,20306,2018-12-06,2,2,4,1,3,3,1,11
REV-142812,20306,2019-12-06,3,1,4,1,2,2,3,11
REV-142813,20306,2020-12-20,2,3,4,2,4,3,2,11
REV-142814,20306,2021-12-26,2,2,4,2,3,4,1,11
REV-142815,20306,2022-12-07,3,2,4,1,3,3,2,11
REV-142816,20306,2023-12-04,3,2,4,2,2,3,3,11
REV-142817,20307,2019-12-04,3,4,3,1,3,2,3,11
REV-142818,20307,2020-12-12,3,4,4,1,3,4,4,11
REV-142819,20307,2021-12-26,3,4,3,1,3,3,3,11
REV-142820,20307,2022-12-14,3,4,3,1,3,3,5,13
REV-142821,20307,2023-12-15,3,4,3,1,3,4,5,15
REV-142822,20308,2019-12-24,4,3,4,4,2,4,6,17
REV-142823,20308,2020-12-22,3,3,4,4,2,4,6,17
REV-142824,20308,2021-12-25,2,3,4,5,3,4,5,17
REV-142825,20308,2022-12-09,3,4,3,4,2,4,6,17
REV-142826,20308,2023-12-01,4,3,4,5,2,4,6,17
REV-142827,20309,2016-12-03,4,4,3,1,2,3,1,16
REV-142828,20309,2017-12-20,3,3,3,1,3,3,3,12
REV-142829,20309,2018-12-24,4,3,3,1,2,4,3,14
REV-142830,20309,2019-12-25,3,3,4,2,2,3,2,14
REV-142831,20309,2020-12-04,2,4,2,1,1,3,3,16
REV-142832,20309,2021-12-21,4,3,2,1,2,4,2,12
REV-142833,20309,2022-12-25,3,3,3,2,1,3,3,14
REV-142834,20309,2023-12-14,2,2,4,1,3,2,1,14
REV-142835,20310,2011-12-27,4,4,1,1,4,2,6,18
REV-142836,20310,2012-12-11,3,4,1,1,3,3,4,18
REV-142837,20310,2013-12-24,3,4,2,1,3,3,5,20
REV-142838,20310,2014-12-09,2,3,2,1,3,3,5,18
REV-142839,20310,2015-12-22,4,4,1,1,3,4,5,18
REV-142840,20310,2016-12-19,3,4,2,2,3,2,5,18
REV-142841,20310,2017-12-20,3,5,1,1,3,3,4,20
REV-142842,20310,2018-12-13,3,4,2,1,3,3,6,20
REV-142843,20310,2019-12-05,4,3,1,2,4,3,4,18
REV-142844,20310,2020-12-22,3,4,1,1,3,2,6,16
REV-142845,20310,2021-12-06,3,4,2,1,3,2,6,18
REV-142846,20310,2022-12-06,4,5,2,1,3,3,4,16
REV-142847,20310,2023-12-13,3,3,1,1,2,4,5,20
REV-142848,20311,2017-12-24,3,3,1,3,1,4,3,17
REV-142849,20311,2018-12-22,2,3,3,2,1,3,3,17
REV-142850,20311,2019-12-26,3,3,2,2,2,4,3,17
REV-142851,20311,2020-12-20,3,3,2,2,2,4,3,17
REV-142852,20311,2021-12-16,4,3,3,2,1,4,2,17
REV-142853,20311,2022-12-08,3,4,2,3,2,4,2,17
REV-142854,20311,2023-12-13,3,4,2,2,1,4,1,13
REV-142855,20312,2022-12-16,3,5,1,2,2,3,2,16
REV-142856,20312,2023-12-11,4,5,1,2,2,4,3,16
REV-142857,20313,2019-12-07,2,4,4,3,3,1,2,15
REV-142858,20313,2020-12-19,4,4,3,3,4,1,2,13
REV-142859,20313,2021-12-26,3,4,4,2,3,1,3,17
REV-142860,20313,2022-12-05,3,4,3,3,3,1,2,17
REV-142861,20313,2023-12-18,4,4,3,3,3,1,4,13
REV-142862,20314,2019-12-13,3,3,1,2,3,2,2,18
REV-142863,20314,2020-12-21,3,4,1,1,3,3,3,18
REV-142864,20314,2021-12-09,3,3,1,1,4,3,2,20
REV-142865,20314,2022-12-19,3,4,1,1,3,4,3,20
REV-142866,20314,2023-12-10,4,4,1,1,3,3,1,20
REV-142867,20315,2015-12-03,3,3,3,1,2,3,4,16
REV-142868,20315,2016-12-11,2,4,3,1,3,4,2,16
REV-142869,20315,2017-12-13,3,3,3,1,3,4,2,20
REV-142870,20315,2018-12-12,2,5,3,1,3,4,3,16
REV-142871,20315,2019-12-04,3,4,3,1,2,4,4,18
REV-142872,20315,2020-12-19,3,4,3,1,3,4,4,16
REV-142873,20315,2021-12-15,3,5,4,1,3,4,3,16
REV-142874,20315,2022-12-25,3,3,3,1,3,4,3,18
REV-142875,20315,2023-12-10,3,4,3,1,3,3,3,20
REV-142876,20316,2020-12-12,3,3,4,1,4,3,3,18
REV-142877,20316,2021-12-19,3,4,4,2,2,3,4,16
REV-142878,20316,2022-12-04,3,5,4,2,3,3,2,18
REV-142879,20316,2023-12-24,3,4,3,1,3,3,2,16
REV-142880,20317,2015-12-27,3,4,3,4,2,3,4,16
REV-142881,20317,2016-12-06,3,4,3,4,2,3,3,18
REV-142882,20317,2017-12-08,2,5,2,4,2,3,3,16
REV-142883,20317,2018-12-05,3,4,3,4,1,2,3,18
REV-142884,20317,2019-12-06,3,4,3,4,1,3,2,16
REV-142885,20317,2020-12-25,3,3,3,4,2,3,4,18
REV-142886,20317,2021-12-26,4,5,3,4,3,3,4,16
REV-142887,20317,2022-12-23,4,4,2,5,1,2,2,16
REV-142888,20317,2023-12-15,2,5,4,5,2,3,3,16
REV-142889,20318,2004-12-05,4,4,2,2,3,3,3,25
REV-142890,20318,2005-12-02,5,4,2,3,3,2,2,23
REV-142891,20318,2006-12-11,4,4,2,3,3,3,2,23
REV-142892,20318,2007-12-17,4,2,2,3,3,2,3,25
REV-142893,20318,2008-12-09,3,4,2,3,3,4,4,25
REV-142894,20318,2009-12-12,3,3,2,4,3,3,2,25
REV-142895,20318,2010-12-22,4,3,2,3,3,3,2,25
REV-142896,20318,2011-12-19,4,3,3,4,4,3,3,25
REV-142897,20318,2012-12-27,3,2,2,3,3,3,4,25
REV-142898,20318,2013-12-13,5,3,3,4,2,3,3,25
REV-142899,20318,2014-12-20,4,3,2,3,3,3,2,23
REV-142900,20318,2015-12-13,4,2,1,3,3,3,2,23
REV-142901,20318,2016-12-02,4,3,3,3,2,3,3,23
REV-142902,20318,2017-12-24,3,4,1,4,3,4,2,25
REV-142903,20318,2018-12-23,4,3,2,2,2,2,4,23
REV-142904,20318,2019-12-13,4,3,2,4,3,3,3,25
REV-142905,20318,2020-12-15,3,2,2,2,4,3,4,25
REV-142906,20318,2021-12-22,4,4,2,2,2,3,2,25
REV-142907,20318,2022-12-18,4,4,1,3,4,4,3,23
REV-142908,20318,2023-12-16,5,4,1,4,3,3,4,25
REV-142909,20319,2021-12-19,3,1,1,2,4,3,2,14
REV-142910,20319,2022-12-17,3,3,2,3,3,3,3,12
REV-142911,20319,2023-12-14,3,3,3,3,3,3,1,12
REV-142912,20320,2021-12-14,4,4,3,2,3,3,3,11
REV-142913,20320,2022-12-04,3,4,4,2,2,2,3,11
REV-142914,20320,2023-12-26,4,4,4,2,3,3,3,12
REV-142915,20321,2012-12-20,4,4,1,4,2,3,3,14
REV-142916,20321,2013-12-04,3,2,1,3,3,4,3,11
REV-142917,20321,2014-12-08,4,3,2,4,3,2,4,12
REV-142918,20321,2015-12-27,3,2,1,4,4,4,2,11
REV-142919,20321,2016-12-15,3,3,1,4,4,3,2,14
REV-142920,20321,2017-12-23,3,3,1,5,2,3,3,12
REV-142921,20321,2018-12-07,3,2,1,4,3,4,3,11
REV-142922,20321,2019-12-08,4,3,1,4,3,3,4,12
REV-142923,20321,2020-12-10,3,3,1,5,3,3,3,11
REV-142924,20321,2021-12-04,3,4,1,4,2,3,2,12
REV-142925,20321,2022-12-01,2,3,1,4,3,2,3,14
REV-142926,20321,2023-12-07,3,3,1,4,3,4,2,12
REV-142927,20323,2019-12-20,2,2,2,4,4,4,2,14
REV-142928,20323,2020-12-27,3,3,1,3,3,4,1,16
REV-142929,20323,2021-12-06,2,3,2,3,3,4,1,14
REV-142930,20323,2022-12-26,2,3,3,4,3,4,3,14
REV-142931,20323,2023-12-10,3,2,3,4,4,4,3,16
REV-142932,20324,2023-12-24,4,1,4,3,4,4,5,17
REV-142933,20325,2022-12-12,5,2,3,3,3,3,4,24
REV-142934,20325,2023-12-15,4,1,4,3,4,4,4,24
REV-142935,20326,2019-12-19,3,4,1,5,3,3,2,16
REV-142936,20326,2020-12-14,4,3,2,4,3,2,3,14
REV-142937,20326,2021-12-08,2,3,1,4,4,3,4,18
REV-142938,20326,2022-12-03,3,3,1,3,3,3,3,18
REV-142939,20326,2023-12-18,3,3,1,5,2,3,4,18
REV-142940,20327,1992-12-07,3,4,2,5,2,3,4,13
REV-142941,20327,1993-12-15,3,4,1,4,1,3,3,17
REV-142942,20327,1994-12-16,3,3,1,5,1,4,2,13
REV-142943,20327,1995-12-07,3,5,2,4,1,3,2,13
REV-142944,20327,1996-12-01,3,4,1,4,1,2,4,13
REV-142945,20327,1997-12-17,3,3,1,4,1,4,3,15
REV-142946,20327,1998-12-27,3,4,1,3,1,3,4,17
REV-142947,20327,1999-12-09,3,4,1,5,2,4,3,13
REV-142948,20327,2000-12-11,3,5,1,4,1,3,2,17
REV-142949,20327,2001-12-21,3,5,1,3,1,3,2,13
REV-142950,20327,2002-12-06,2,5,1,4,1,3,3,15
REV-142951,20327,2003-12-16,3,4,1,5,1,2,4,15
REV-142952,20327,2004-12-10,3,4,1,4,1,2,4,13
REV-142953,20327,2005-12-10,4,3,1,4,2,4,4,13
REV-142954,20327,2006-12-10,2,4,1,5,1,2,3,17
REV-142955,20327,2007-12-12,3,4,1,4,2,3,3,15
REV-142956,20327,2008-12-06,2,4,2,5,1,4,4,13
REV-142957,20327,2009-12-23,3,4,1,4,2,2,3,13
REV-142958,20327,2010-12-21,3,4,2,4,1,3,4,13
REV-142959,20327,2011-12-04,3,3,1,3,2,2,2,17
REV-142960,20327,2012-12-19,4,4,1,4,1,2,2,13
REV-142961,20327,2013-12-16,3,4,1,5,1,3,2,15
REV-142962,20327,2014-12-05,4,4,1,4,2,2,2,15
REV-142963,20327,2015-12-26,4,4,1,4,1,3,2,17
REV-142964,20327,2016-12-09,3,4,2,5,2,3,3,17
REV-142965,20327,2017-12-20,3,4,2,4,2,3,3,17
REV-142966,20327,2018-12-23,3,5,1,4,2,3,2,15
REV-142967,20327,2019-12-11,3,4,1,5,1,3,2,13
REV-142968,20327,2020-12-02,4,3,1,5,1,3,3,17
REV-142969,20327,2021-12-08,3,4,1,3,2,3,3,15
REV-142970,20327,2022-12-27,3,3,1,3,2,3,4,15
REV-142971,20327,2023-12-01,4,4,2,5,1,4,3,17
REV-142972,20328,2022-12-23,4,2,4,5,3,3,3,18
REV-142973,20328,2023-12-12,3,3,3,4,4,3,1,14
REV-142974,20329,2002-12-15,3,2,4,3,3,4,2,21
REV-142975,20329,2003-12-25,3,2,5,2,2,2,1,17
REV-142976,20329,2004-12-13,3,2,4,1,3,3,3,17
REV-142977,20329,2005-12-14,4,2,3,3,2,4,1,21
REV-142978,20329,2006-12-04,2,2,5,1,3,3,1,21
REV-142979,20329,2007-12-22,2,2,4,1,4,3,2,17
REV-142980,20329,2008-12-21,2,3,4,2,3,2,2,21
REV-142981,20329,2009-12-17,2,1,5,3,2,3,1,19
REV-142982,20329,2010-12-09,3,2,3,3,3,3,3,19
REV-142983,20329,2011-12-06,4,2,4,1,3,4,1,19
REV-142984,20329,2012-12-06,3,2,5,1,2,3,2,19
REV-142985,20329,2013-12-12,3,3,4,2,2,3,2,19
REV-142986,20329,2014-12-17,3,2,4,2,3,3,1,21
REV-142987,20329,2015-12-13,3,2,4,2,3,2,3,19
REV-142988,20329,2016-12-01,3,2,4,3,3,4,2,19
REV-142989,20329,2017-12-15,3,2,4,2,3,2,2,21
REV-142990,20329,2018-12-09,3,2,4,2,3,3,1,19
REV-142991,20329,2019-12-23,3,3,4,2,3,4,3,17
REV-142992,20329,2020-12-07,2,2,3,2,3,3,3,21
REV-142993,20329,2021-12-11,3,2,4,2,3,3,2,19
REV-142994,20329,2022-12-09,3,1,4,2,4,3,3,21
REV-142995,20329,2023-12-07,3,3,4,2,3,3,1,17
REV-142996,20330,2019-12-07,3,2,3,2,3,3,3,11
REV-142997,20330,2020-12-11,3,2,3,3,3,2,2,11
REV-142998,20330,2021-12-14,3,1,3,2,3,3,2,11
REV-142999,20330,2022-12-03,3,1,4,2,3,2,3,15
REV-143000,20330,2023-12-17,3,3,3,1,2,3,3,13
REV-143001,20331,2020-12-02,4,4,1,2,2,3,4,16
REV-143002,20331,2021-12-05,2,4,2,1,2,3,3,12
REV-143003,20331,2022-12-02,2,3,2,1,4,3,4,14
REV-143004,20331,2023-12-13,3,4,1,2,4,4,3,14
REV-143005,20332,2013-12-07,2,3,2,4,2,1,3,19
REV-143006,20332,2014-12-26,4,4,3,5,3,2,2,19
REV-143007,20332,2015-12-10,3,4,3,3,4,1,1,17
REV-143008,20332,2016-12-08,3,3,4,4,4,1,1,17
REV-143009,20332,2017-12-22,3,4,3,4,3,1,2,17
REV-143010,20332,2018-12-05,3,4,3,4,3,1,3,21
REV-143011,20332,2019-12-17,3,3,2,4,3,2,1,21
REV-143012,20332,2020-12-19,3,4,3,5,3,1,1,21
REV-143013,20332,2021-12-01,3,4,3,5,2,2,2,19
REV-143014,20332,2022-12-16,3,3,3,5,4,1,3,21
REV-143015,20332,2023-12-01,3,3,3,3,3,1,1,21
REV-143016,20333,2016-12-15,4,1,1,4,4,3,4,25
REV-143017,20333,2017-12-23,5,1,1,4,3,4,4,25
REV-143018,20333,2018-12-17,4,1,2,3,4,3,2,25
REV-143019,20333,2019-12-12,4,1,1,3,4,3,4,25
REV-143020,20333,2020-12-01,5,1,1,3,3,3,4,25
REV-143021,20333,2021-12-26,3,1,1,4,4,4,3,25
REV-143022,20333,2022-12-21,4,1,1,3,4,3,2,24
REV-143023,20333,2023-12-07,4,2,2,2,4,3,4,24
REV-143024,20334,2022-12-10,2,3,2,5,2,2,3,13
