assignment_id,employee_id,project_id,assignment_role,allocation_percentage,start_date,end_date
ASN-39486,18349,PRJ-1156,Reviewer,50,2022-07-15,
ASN-39487,22986,PRJ-1970,Contributor,100,2020-11-27,2021-03-09
ASN-39488,2782,PRJ-1500,Consultant,75,2022-01-03,2022-06-13
ASN-39489,7020,PRJ-0936,Contributor,75,2019-04-26,
ASN-39490,2906,PRJ-0356,Contributor,100,2022-01-13,2022-04-10
ASN-39491,8291,PRJ-1995,Consultant,75,2021-08-23,2021-12-16
ASN-39492,15261,PRJ-1061,Reviewer,75,2018-09-20,
ASN-39493,16628,PRJ-1662,Contributor,100,2021-08-24,
ASN-39494,20422,PRJ-2186,Contributor,100,2022-05-27,
ASN-39495,7939,PRJ-1446,Contributor,100,2020-04-18,2023-02-23
ASN-39496,5495,PRJ-1469,Contributor,50,2020-10-30,
ASN-39497,2710,PRJ-1269,Consultant,100,2018-01-16,
ASN-39498,12655,PRJ-1563,Contributor,25,2022-01-09,
ASN-39499,16370,PRJ-2147,Reviewer,25,2022-09-06,2022-10-21
ASN-39500,11419,PRJ-1211,Reviewer,100,2019-01-18,2019-04-17
ASN-39501,24086,PRJ-2084,Contributor,50,2021-04-13,2022-03-19
ASN-39502,13770,PRJ-0630,Contributor,100,2019-06-16,
ASN-39503,7796,PRJ-1503,Contributor,100,2019-07-21,2020-01-01
ASN-39504,23473,PRJ-0787,Consultant,25,2019-01-26,
ASN-39505,16083,PRJ-2103,Reviewer,50,2023-01-13,
ASN-39506,17432,PRJ-1495,Consultant,25,2021-01-11,
ASN-39507,20763,PRJ-1108,Contributor,75,2019-01-02,
ASN-39508,9508,PRJ-0891,Lead,25,2021-12-04,
ASN-39509,9579,PRJ-2036,Reviewer,100,2020-12-03,2022-01-25
ASN-39510,22929,PRJ-0170,Contributor,25,2018-08-28,
ASN-39511,6712,PRJ-2297,Contributor,100,2022-08-13,
ASN-39512,23606,PRJ-0662,Contributor,25,2019-12-18,2022-02-27
ASN-39513,15980,PRJ-2258,Contributor,100,2022-04-16,
ASN-39514,15050,PRJ-0912,Contributor,50,2019-08-27,2023-11-16
ASN-39515,24998,PRJ-2189,Consultant,100,2020-04-19,
ASN-39516,23377,PRJ-0632,Contributor,50,2020-12-09,
ASN-39517,8063,PRJ-0805,Contributor,50,2023-01-04,2023-08-11
ASN-39518,15834,PRJ-2228,Contributor,50,2021-12-05,2022-03-29
ASN-39519,20186,PRJ-0920,Contributor,25,2018-10-26,2019-05-02
ASN-39520,21747,PRJ-1748,Contributor,25,2021-10-22,2021-12-22
ASN-39521,21858,PRJ-1041,Lead,50,2021-05-22,2023-12-28
ASN-39522,9604,PRJ-0385,Contributor,25,2020-12-21,2021-03-13
ASN-39523,11442,PRJ-0893,Contributor,25,2018-05-29,
ASN-39524,4571,PRJ-2004,Reviewer,75,2021-04-14,2023-08-15
ASN-39525,18837,PRJ-0792,Contributor,25,2022-07-17,2022-07-23
ASN-39526,18468,PRJ-0046,Contributor,100,2021-01-02,
ASN-39527,12846,PRJ-0830,Contributor,100,2020-05-29,
ASN-39528,11871,PRJ-0979,Lead,50,2022-03-13,
ASN-39529,9543,PRJ-2095,Contributor,50,2020-01-11,
ASN-39530,21548,PRJ-0528,Contributor,100,2021-01-07,2021-08-25
ASN-39531,4834,PRJ-2155,Lead,75,2022-04-19,
ASN-39532,6802,PRJ-0616,Contributor,100,2020-01-15,
ASN-39533,3341,PRJ-0966,Reviewer,100,2021-10-21,2023-03-29
ASN-39534,10765,PRJ-1157,Contributor,25,2019-06-01,
ASN-39535,12313,PRJ-0201,Contributor,100,2019-10-14,2019-11-14
ASN-39536,3845,PRJ-2302,Contributor,75,2020-10-21,2020-12-26
ASN-39537,640,PRJ-2231,Contributor,25,2022-07-23,
ASN-39538,11421,PRJ-1174,Consultant,50,2021-11-02,2022-03-10
ASN-39539,15212,PRJ-1573,Contributor,75,2021-10-18,
ASN-39540,13497,PRJ-0505,Contributor,100,2019-07-31,
ASN-39541,24481,PRJ-2461,Lead,100,2018-11-03,
ASN-39542,8152,PRJ-1946,Contributor,75,2018-01-20,
ASN-39543,8378,PRJ-1862,Reviewer,50,2022-01-12,
ASN-39544,5401,PRJ-1532,Contributor,100,2022-05-02,
ASN-39545,15946,PRJ-0404,Contributor,50,2018-10-01,2018-11-13
ASN-39546,17703,PRJ-0236,Lead,50,2022-10-25,2023-07-26
ASN-39547,8720,PRJ-1620,Contributor,50,2022-12-06,
ASN-39548,3260,PRJ-0633,Reviewer,50,2019-01-26,
ASN-39549,3484,PRJ-1570,Contributor,100,2022-06-20,
ASN-39550,19404,PRJ-2256,Consultant,25,2020-12-21,2021-04-25
ASN-39551,21164,PRJ-0140,Reviewer,25,2019-01-06,2022-01-05
ASN-39552,9760,PRJ-0588,Lead,25,2018-07-04,
ASN-39553,10227,PRJ-1844,Lead,100,2018-01-24,
ASN-39554,14173,PRJ-0967,Contributor,100,2019-09-23,
ASN-39555,17709,PRJ-0570,Lead,100,2019-09-22,2020-07-12
ASN-39556,4405,PRJ-2173,Consultant,50,2022-05-17,
ASN-39557,9405,PRJ-1984,Lead,75,2022-07-12,
ASN-39558,5938,PRJ-2182,Consultant,50,2021-03-08,
ASN-39559,1435,PRJ-1250,Contributor,100,2018-08-31,
ASN-39560,8730,PRJ-1969,Contributor,75,2021-03-27,
ASN-39561,23939,PRJ-1573,Contributor,100,2021-10-15,
ASN-39562,4954,PRJ-1744,Contributor,100,2021-06-09,
ASN-39563,9767,PRJ-0339,Reviewer,50,2022-01-14,
ASN-39564,8385,PRJ-0839,Contributor,50,2019-08-16,
ASN-39565,20654,PRJ-2370,Reviewer,100,2022-01-07,
ASN-39566,13508,PRJ-0095,Reviewer,100,2020-10-21,2020-12-30
ASN-39567,7379,PRJ-0196,Contributor,25,2019-11-04,2020-03-10
ASN-39568,10006,PRJ-0192,Contributor,25,2022-01-03,2022-01-25
ASN-39569,12988,PRJ-0522,Contributor,25,2022-01-01,
ASN-39570,2438,PRJ-0753,Contributor,50,2020-08-17,2021-10-06
ASN-39571,11572,PRJ-1685,Lead,50,2022-11-20,
ASN-39572,4553,PRJ-0988,Contributor,50,2021-07-23,2022-11-19
ASN-39573,17739,PRJ-1676,Contributor,100,2019-10-11,2020-01-09
ASN-39574,16086,PRJ-0013,Reviewer,25,2022-01-05,
ASN-39575,19785,PRJ-2302,Reviewer,50,2020-10-22,
ASN-39576,23581,PRJ-2024,Reviewer,100,2019-10-29,2021-03-03
ASN-39577,3755,PRJ-2129,Reviewer,100,2020-02-02,
ASN-39578,6266,PRJ-0373,Contributor,50,2018-08-31,2023-11-25
ASN-39579,11722,PRJ-0394,Reviewer,25,2018-02-12,
ASN-39580,16543,PRJ-1914,Contributor,100,2018-10-23,2019-03-01
ASN-39581,6742,PRJ-1756,Contributor,100,2022-01-04,2022-06-05
ASN-39582,1838,PRJ-1933,Consultant,75,2020-07-23,
ASN-39583,20996,PRJ-0418,Contributor,50,2020-09-30,
ASN-39584,17410,PRJ-1083,Contributor,25,2018-04-21,2019-01-09
ASN-39585,24197,PRJ-2176,Contributor,100,2022-07-26,
ASN-39586,23631,PRJ-0817,Contributor,100,2018-12-27,2021-07-15
ASN-39587,17043,PRJ-0774,Contributor,100,2020-11-09,
ASN-39588,17062,PRJ-1804,Contributor,50,2022-05-09,
ASN-39589,20431,PRJ-2330,Reviewer,100,2021-01-09,2022-12-27
ASN-39590,20206,PRJ-2255,Contributor,75,2021-07-11,2021-11-30
ASN-39591,2376,PRJ-1333,Contributor,50,2021-01-12,
ASN-39592,16660,PRJ-2451,Contributor,100,2021-01-06,
ASN-39593,6860,PRJ-2266,Lead,100,2021-08-03,
ASN-39594,12740,PRJ-2374,Reviewer,100,2021-01-24,
ASN-39595,1589,PRJ-0756,Lead,100,2019-05-09,
ASN-39596,20966,PRJ-1277,Lead,50,2018-02-15,
ASN-39597,12855,PRJ-1213,Contributor,25,2022-12-16,2023-05-20
ASN-39598,246,PRJ-1797,Contributor,100,2022-09-17,
ASN-39599,9081,PRJ-1467,Contributor,25,2022-01-03,
ASN-39600,10404,PRJ-2178,Contributor,50,2021-04-01,
ASN-39601,23055,PRJ-2051,Lead,100,2021-01-05,
ASN-39602,8193,PRJ-1990,Contributor,100,2022-01-03,
ASN-39603,2185,PRJ-0555,Reviewer,50,2022-12-14,2023-03-18
ASN-39604,12439,PRJ-1714,Contributor,25,2021-03-13,
ASN-39605,3252,PRJ-1518,Contributor,100,2021-08-22,
ASN-39606,16282,PRJ-0266,Lead,50,2021-01-14,2023-07-28
ASN-39607,5864,PRJ-0923,Contributor,25,2019-07-07,
ASN-39608,19436,PRJ-2072,Contributor,25,2018-10-27,2019-04-24
ASN-39609,9703,PRJ-0534,Reviewer,50,2018-06-06,2021-05-15
ASN-39610,3772,PRJ-1881,Lead,50,2018-11-07,
ASN-39611,13537,PRJ-2051,Consultant,100,2018-01-17,2018-05-06
ASN-39612,9321,PRJ-1694,Consultant,100,2021-08-29,2022-07-27
ASN-39613,16078,PRJ-0880,Reviewer,100,2021-03-16,
ASN-39614,2420,PRJ-2475,Contributor,50,2022-01-12,
ASN-39615,13519,PRJ-2052,Contributor,100,2022-08-17,
ASN-39616,7397,PRJ-0808,Contributor,100,2020-08-04,
ASN-39617,19013,PRJ-0232,Consultant,25,2020-02-18,
ASN-39618,7310,PRJ-0750,Contributor,50,2018-05-04,2018-06-04
ASN-39619,11982,PRJ-0072,Reviewer,25,2020-08-25,
ASN-39620,686,PRJ-2136,Contributor,25,2019-01-09,
ASN-39621,2757,PRJ-0528,Contributor,100,2020-08-01,2021-08-25
ASN-39622,5024,PRJ-0886,Contributor,50,2022-06-15,
ASN-39623,21220,PRJ-2498,Contributor,50,2019-05-24,2021-09-05
ASN-39624,12559,PRJ-2044,Reviewer,100,2018-10-19,
ASN-39625,18357,PRJ-2487,Contributor,100,2022-08-08,
ASN-39626,17095,PRJ-1459,Contributor,100,2022-08-14,
ASN-39627,24901,PRJ-2174,Contributor,25,2018-09-14,
ASN-39628,5086,PRJ-0563,Contributor,100,2018-07-13,2019-04-03
ASN-39629,5647,PRJ-1997,Contributor,75,2022-10-30,
ASN-39630,21278,PRJ-1660,Reviewer,75,2021-03-19,
ASN-39631,14158,PRJ-1564,Contributor,100,2021-04-08,
ASN-39632,11160,PRJ-1989,Contributor,75,2019-03-04,
ASN-39633,11992,PRJ-0345,Contributor,75,2020-09-30,
ASN-39634,18979,PRJ-2189,Reviewer,100,2020-04-09,
ASN-39635,17477,PRJ-1030,Contributor,25,2022-08-23,2022-08-31
ASN-39636,2956,PRJ-1673,Reviewer,50,2020-01-08,
ASN-39637,24788,PRJ-1565,Contributor,100,2019-08-08,
ASN-39638,15742,PRJ-1702,Contributor,100,2022-01-08,
ASN-39639,16325,PRJ-0798,Reviewer,100,2018-04-11,
ASN-39640,12024,PRJ-1120,Lead,100,2022-01-14,
ASN-39641,9636,PRJ-1913,Reviewer,25,2022-11-05,
ASN-39642,14933,PRJ-2263,Reviewer,25,2019-02-21,2022-06-18
ASN-39643,4144,PRJ-0743,Reviewer,25,2022-01-11,
ASN-39644,7645,PRJ-0058,Contributor,25,2022-04-20,2023-05-01
ASN-39645,2998,PRJ-0906,Contributor,25,2022-12-27,
ASN-39646,5209,PRJ-2453,Consultant,25,2020-03-17,
ASN-39647,9947,PRJ-1208,Contributor,100,2022-03-15,
ASN-39648,19364,PRJ-0783,Contributor,50,2020-12-21,2023-10-07
ASN-39649,14388,PRJ-0097,Contributor,50,2019-01-08,
ASN-39650,3606,PRJ-0587,Reviewer,100,2020-11-05,
ASN-39651,16806,PRJ-1112,Consultant,50,2023-01-03,
ASN-39652,16995,PRJ-1087,Contributor,25,2022-11-08,
ASN-39653,8638,PRJ-0541,Reviewer,100,2018-09-18,2022-04-25
ASN-39654,9153,PRJ-0816,Contributor,100,2019-12-08,2020-01-08
ASN-39655,131,PRJ-2239,Contributor,100,2018-06-06,2019-04-25
ASN-39656,2648,PRJ-0917,Contributor,100,2018-02-06,
ASN-39657,12272,PRJ-0085,Reviewer,50,2020-12-23,
ASN-39658,14710,PRJ-1359,Contributor,75,2018-06-23,
ASN-39659,14887,PRJ-2489,Reviewer,100,2022-09-11,
ASN-39660,6674,PRJ-1876,Contributor,50,2023-01-07,
ASN-39661,10627,PRJ-2387,Lead,50,2021-11-30,
ASN-39662,3730,PRJ-1692,Consultant,100,2020-01-03,2023-04-23
ASN-39663,4432,PRJ-1842,Consultant,25,2022-02-23,
ASN-39664,1025,PRJ-1203,Contributor,50,2020-09-24,
ASN-39665,7040,PRJ-1271,Contributor,100,2021-05-01,
ASN-39666,16922,PRJ-1004,Reviewer,25,2022-01-07,
ASN-39667,4592,PRJ-0674,Contributor,100,2022-08-23,
ASN-39668,19468,PRJ-1699,Contributor,100,2021-12-05,2022-02-03
ASN-39669,508,PRJ-0730,Consultant,50,2019-10-17,2021-06-12
ASN-39670,3925,PRJ-0317,Contributor,75,2021-11-05,2022-04-12
ASN-39671,8873,PRJ-0076,Contributor,25,2022-01-15,
ASN-39672,18997,PRJ-0974,Contributor,100,2018-07-02,
ASN-39673,21261,PRJ-0204,Contributor,75,2021-10-20,
ASN-39674,20608,PRJ-2472,Contributor,100,2022-11-18,2023-09-09
ASN-39675,19532,PRJ-1759,Contributor,75,2022-03-26,
ASN-39676,2194,PRJ-0193,Consultant,100,2021-05-02,2021-11-12
ASN-39677,24467,PRJ-1463,Lead,25,2018-09-14,
ASN-39678,15763,PRJ-2349,Contributor,25,2021-06-17,
ASN-39679,18931,PRJ-0260,Reviewer,50,2020-01-13,
ASN-39680,21446,PRJ-0432,Contributor,100,2022-08-22,
ASN-39681,4656,PRJ-0696,Contributor,100,2019-12-18,2023-01-02
ASN-39682,17607,PRJ-0198,Consultant,100,2022-11-20,
ASN-39683,24135,PRJ-0983,Contributor,25,2022-01-10,
ASN-39684,5020,PRJ-0039,Contributor,50,2022-06-22,
ASN-39685,3575,PRJ-2127,Lead,100,2021-07-07,
ASN-39686,22108,PRJ-0729,Reviewer,100,2020-08-03,2021-12-17
ASN-39687,6547,PRJ-0684,Contributor,100,2022-01-09,
ASN-39688,19408,PRJ-2091,Contributor,75,2020-01-10,
ASN-39689,19665,PRJ-0132,Reviewer,100,2020-08-23,2022-01-01
ASN-39690,14678,PRJ-2125,Contributor,100,2022-01-14,
ASN-39691,16211,PRJ-1970,Contributor,100,2020-12-09,2021-01-30
ASN-39692,16925,PRJ-0039,Contributor,50,2023-01-13,
ASN-39693,13488,PRJ-2199,Reviewer,100,2022-06-17,2022-12-09
ASN-39694,16895,PRJ-1443,Contributor,25,2021-12-18,2022-06-06
ASN-39695,22547,PRJ-2366,Contributor,25,2022-02-23,2023-03-22
ASN-39696,14831,PRJ-1488,Reviewer,25,2023-01-09,2023-07-07
ASN-39697,12643,PRJ-1456,Reviewer,75,2021-01-08,2021-12-02
ASN-39698,23087,PRJ-1527,Reviewer,50,2019-12-10,2020-01-07
ASN-39699,16729,PRJ-1293,Reviewer,50,2020-06-19,
ASN-39700,5180,PRJ-2485,Contributor,25,2023-01-02,
ASN-39701,15024,PRJ-0340,Contributor,50,2021-05-14,
ASN-39702,24468,PRJ-1245,Consultant,25,2020-09-05,2021-01-28
ASN-39703,6373,PRJ-0658,Reviewer,100,2020-12-16,2022-02-01
ASN-39704,12435,PRJ-1700,Contributor,25,2022-01-05,
ASN-39705,11562,PRJ-0361,Contributor,75,2022-10-11,2022-12-22
ASN-39706,12015,PRJ-1973,Contributor,100,2022-06-03,2022-07-09
ASN-39707,10572,PRJ-2238,Reviewer,75,2020-07-21,
ASN-39708,18865,PRJ-2461,Contributor,25,2019-01-11,
ASN-39709,8591,PRJ-0329,Reviewer,50,2021-06-05,2022-11-18
ASN-39710,22204,PRJ-1800,Lead,100,2022-02-14,2023-05-28
ASN-39711,15172,PRJ-1246,Contributor,50,2020-01-13,
ASN-39712,11599,PRJ-1868,Contributor,75,2020-09-04,
ASN-39713,13723,PRJ-1710,Contributor,100,2022-08-29,2022-11-14
ASN-39714,12875,PRJ-2140,Contributor,25,2018-04-12,2020-07-20
ASN-39715,23127,PRJ-0440,Contributor,100,2020-12-10,2023-07-12
ASN-39716,9487,PRJ-2293,Contributor,100,2018-11-06,2019-01-02
ASN-39717,23285,PRJ-1977,Consultant,75,2019-10-07,2023-01-28
ASN-39718,14682,PRJ-0833,Consultant,50,2022-07-18,
ASN-39719,22023,PRJ-0097,Reviewer,50,2018-06-13,
ASN-39720,22285,PRJ-2000,Contributor,50,2020-08-25,
ASN-39721,11702,PRJ-0938,Contributor,100,2018-10-25,2019-12-12
ASN-39722,15373,PRJ-1501,Consultant,100,2021-11-22,
ASN-39723,5524,PRJ-1290,Lead,100,2019-09-14,
ASN-39724,13026,PRJ-0575,Contributor,100,2020-01-12,
ASN-39725,20234,PRJ-2151,Reviewer,100,2022-01-04,
ASN-39726,18162,PRJ-0829,Contributor,100,2020-02-22,
ASN-39727,24956,PRJ-0513,Consultant,100,2023-01-11,
ASN-39728,3764,PRJ-0666,Contributor,75,2019-02-28,2019-07-13
ASN-39729,14757,PRJ-1517,Contributor,25,2021-01-14,2021-10-20
ASN-39730,13492,PRJ-1285,Contributor,25,2022-08-29,
ASN-39731,9854,PRJ-2083,Contributor,50,2021-05-26,
ASN-39732,19443,PRJ-1405,Contributor,50,2019-03-08,2021-09-06
ASN-39733,2466,PRJ-0397,Contributor,100,2021-10-13,2022-12-21
ASN-39734,4452,PRJ-2075,Reviewer,50,2021-08-25,
ASN-39735,16062,PRJ-1932,Contributor,50,2021-01-13,2022-02-13
ASN-39736,16,PRJ-1886,Lead,50,2020-01-09,
ASN-39737,4411,PRJ-2354,Contributor,25,2021-09-10,
ASN-39738,18965,PRJ-1695,Contributor,50,2019-09-28,2022-06-11
ASN-39739,5136,PRJ-0581,Contributor,50,2020-06-22,
ASN-39740,15825,PRJ-2213,Contributor,25,2021-06-23,
ASN-39741,7949,PRJ-0102,Reviewer,100,2022-04-25,
ASN-39742,18977,PRJ-0455,Contributor,100,2021-05-10,
ASN-39743,4790,PRJ-0193,Contributor,50,2021-05-09,2021-11-12
ASN-39744,8261,PRJ-0898,Lead,50,2019-04-08,2019-06-16
ASN-39745,8603,PRJ-0810,Contributor,50,2021-07-16,
ASN-39746,7233,PRJ-0299,Lead,100,2019-12-13,2021-06-21
ASN-39747,11052,PRJ-0021,Reviewer,50,2022-02-17,
ASN-39748,24478,PRJ-0045,Contributor,75,2019-01-06,2023-05-21
ASN-39749,17303,PRJ-0683,Contributor,100,2022-07-23,2022-11-08
ASN-39750,15183,PRJ-1714,Contributor,100,2023-01-11,
ASN-39751,4836,PRJ-2271,Reviewer,100,2020-09-10,
ASN-39752,3344,PRJ-0299,Contributor,50,2019-12-18,2021-06-21
ASN-39753,18871,PRJ-1362,Contributor,50,2018-04-16,
ASN-39754,10770,PRJ-0288,Contributor,100,2018-02-25,2018-09-20
ASN-39755,23258,PRJ-0517,Reviewer,50,2022-01-13,
ASN-39756,16657,PRJ-2202,Contributor,75,2022-05-12,2023-05-12
ASN-39757,20939,PRJ-2329,Reviewer,100,2021-06-28,2021-09-28
ASN-39758,820,PRJ-2482,Contributor,100,2022-01-10,
ASN-39759,21677,PRJ-0342,Reviewer,100,2023-01-01,2023-02-01
ASN-39760,2616,PRJ-0086,Contributor,25,2021-05-12,
ASN-39761,13149,PRJ-0191,Reviewer,100,2018-11-15,
ASN-39762,6070,PRJ-1092,Consultant,25,2019-01-06,
ASN-39763,5641,PRJ-1170,Lead,50,2022-01-01,
ASN-39764,3985,PRJ-0991,Lead,25,2018-02-15,2018-07-01
ASN-39765,21275,PRJ-0876,Lead,50,2018-12-21,2020-08-20
ASN-39766,7702,PRJ-1948,Contributor,100,2021-11-24,
ASN-39767,21576,PRJ-1852,Contributor,50,2022-01-06,
ASN-39768,19366,PRJ-1279,Contributor,100,2018-11-29,
ASN-39769,3040,PRJ-2179,Lead,100,2018-04-17,
ASN-39770,21320,PRJ-0839,Consultant,50,2022-01-06,
ASN-39771,10875,PRJ-0959,Contributor,100,2020-07-24,
ASN-39772,16987,PRJ-1401,Contributor,25,2019-04-29,
ASN-39773,15072,PRJ-1556,Consultant,100,2018-09-14,2018-11-12
ASN-39774,23844,PRJ-1223,Contributor,100,2019-07-20,
ASN-39775,12130,PRJ-0839,Contributor,25,2019-08-12,
ASN-39776,23804,PRJ-2269,Reviewer,50,2021-12-05,
ASN-39777,14122,PRJ-2044,Consultant,25,2021-01-04,
ASN-39778,12655,PRJ-1434,Contributor,100,2022-01-04,
ASN-39779,8448,PRJ-1169,Contributor,50,2022-01-15,
ASN-39780,24077,PRJ-2402,Contributor,50,2022-05-14,2022-09-11
ASN-39781,2488,PRJ-0948,Contributor,100,2021-05-25,
ASN-39782,1359,PRJ-0161,Reviewer,100,2021-01-09,
ASN-39783,17074,PRJ-0464,Reviewer,50,2018-12-16,
ASN-39784,8500,PRJ-2263,Contributor,100,2019-03-03,2022-06-18
ASN-39785,6132,PRJ-1976,Contributor,25,2022-05-09,2022-06-18
ASN-39786,3167,PRJ-1216,Reviewer,100,2019-09-03,2023-03-05
ASN-39787,24985,PRJ-2273,Contributor,100,2022-03-26,
ASN-39788,826,PRJ-0709,Reviewer,100,2018-03-08,
ASN-39789,1192,PRJ-0161,Contributor,25,2019-08-10,2020-01-14
ASN-39790,10327,PRJ-1785,Lead,25,2019-11-13,2023-10-20
ASN-39791,14708,PRJ-1945,Contributor,100,2020-05-01,
ASN-39792,22032,PRJ-2077,Contributor,75,2019-03-18,
ASN-39793,6786,PRJ-0767,Reviewer,25,2022-01-04,
ASN-39794,6814,PRJ-2028,Contributor,75,2020-10-25,
ASN-39795,22026,PRJ-0185,Reviewer,25,2020-09-18,2021-08-10
ASN-39796,16918,PRJ-1897,Contributor,100,2019-05-03,
ASN-39797,11060,PRJ-2405,Contributor,100,2019-12-30,2022-04-11
ASN-39798,22895,PRJ-0733,Contributor,50,2022-07-27,2023-07-08
ASN-39799,1208,PRJ-1856,Consultant,100,2022-01-06,
ASN-39800,24993,PRJ-1622,Contributor,100,2019-08-29,
ASN-39801,10969,PRJ-0578,Contributor,50,2022-10-31,2022-12-28
ASN-39802,1238,PRJ-2162,Contributor,100,2022-06-10,
ASN-39803,4944,PRJ-0378,Reviewer,100,2022-04-17,2022-11-16
ASN-39804,21150,PRJ-1309,Lead,25,2023-01-03,
ASN-39805,10293,PRJ-0097,Consultant,100,2018-06-13,
ASN-39806,21221,PRJ-0842,Reviewer,100,2022-12-26,
ASN-39807,15031,PRJ-2172,Reviewer,25,2022-01-14,
ASN-39808,15466,PRJ-0156,Contributor,50,2018-01-12,2023-06-15
ASN-39809,13943,PRJ-2158,Contributor,50,2022-01-03,
ASN-39810,460,PRJ-0053,Contributor,50,2018-07-18,
ASN-39811,8842,PRJ-1703,Contributor,100,2021-11-28,
ASN-39812,12770,PRJ-0726,Lead,100,2019-02-25,
ASN-39813,16504,PRJ-1718,Lead,25,2018-05-27,
ASN-39814,21153,PRJ-1414,Lead,100,2021-03-24,2021-09-04
ASN-39815,10448,PRJ-0045,Contributor,100,2022-01-04,2023-05-21
ASN-39816,22365,PRJ-0936,Contributor,100,2019-04-29,
ASN-39817,8510,PRJ-1687,Reviewer,100,2020-07-21,
ASN-39818,22866,PRJ-1141,Contributor,50,2022-01-05,
ASN-39819,22683,PRJ-2170,Reviewer,25,2022-01-04,2022-05-05
ASN-39820,16135,PRJ-1424,Contributor,25,2022-01-11,2023-03-11
ASN-39821,19611,PRJ-1685,Consultant,100,2022-11-07,
ASN-39822,16202,PRJ-0500,Contributor,50,2018-04-13,
ASN-39823,8586,PRJ-0074,Contributor,25,2021-06-13,2022-07-30
ASN-39824,18937,PRJ-2197,Contributor,100,2021-01-30,
ASN-39825,13259,PRJ-1561,Contributor,100,2022-06-20,2023-06-05
ASN-39826,21763,PRJ-0892,Contributor,100,2021-01-08,
ASN-39827,3229,PRJ-1890,Reviewer,100,2022-01-20,2022-05-11
ASN-39828,16461,PRJ-1078,Reviewer,100,2019-08-30,
ASN-39829,3411,PRJ-1247,Consultant,100,2018-06-28,
ASN-39830,409,PRJ-0473,Contributor,50,2020-05-03,
ASN-39831,20477,PRJ-1340,Consultant,100,2022-01-14,2022-02-04
ASN-39832,14730,PRJ-2218,Contributor,100,2022-12-31,
ASN-39833,18652,PRJ-0701,Contributor,100,2019-06-09,2023-11-15
ASN-39834,20913,PRJ-2080,Contributor,50,2021-03-06,
ASN-39835,21959,PRJ-0053,Reviewer,50,2022-01-02,
ASN-39836,5774,PRJ-0139,Contributor,100,2021-03-25,2021-07-13
ASN-39837,20219,PRJ-1398,Contributor,50,2021-04-07,2021-06-13
ASN-39838,3998,PRJ-2138,Contributor,50,2021-07-17,
ASN-39839,7308,PRJ-0828,Contributor,100,2020-03-31,
ASN-39840,9180,PRJ-2084,Consultant,50,2021-04-19,2022-03-19
ASN-39841,5618,PRJ-1249,Contributor,100,2021-07-21,2023-10-14
ASN-39842,2702,PRJ-0554,Consultant,25,2019-10-30,
ASN-39843,20097,PRJ-0740,Contributor,75,2019-05-03,2019-06-27
ASN-39844,3908,PRJ-0269,Contributor,100,2020-06-19,
ASN-39845,13842,PRJ-0910,Reviewer,100,2022-01-05,
ASN-39846,17060,PRJ-0186,Consultant,25,2021-01-09,
ASN-39847,21312,PRJ-0869,Contributor,50,2021-11-05,
ASN-39848,13408,PRJ-2472,Reviewer,50,2022-11-12,2023-09-09
ASN-39849,15324,PRJ-0833,Contributor,50,2022-07-29,
ASN-39850,21734,PRJ-1413,Contributor,50,2018-12-29,
ASN-39851,22553,PRJ-1490,Contributor,100,2019-09-05,
ASN-39852,19860,PRJ-1016,Reviewer,100,2022-05-18,
ASN-39853,6817,PRJ-0442,Consultant,100,2020-04-22,
ASN-39854,16926,PRJ-0039,Reviewer,25,2022-06-21,
ASN-39855,16549,PRJ-1645,Contributor,50,2020-02-09,2020-07-12
ASN-39856,23477,PRJ-1550,Lead,50,2019-12-09,2020-02-18
ASN-39857,17369,PRJ-0166,Lead,25,2020-01-11,
ASN-39858,19046,PRJ-1936,Reviewer,100,2022-07-22,
ASN-39859,20853,PRJ-1469,Reviewer,25,2020-10-26,
ASN-39860,618,PRJ-0443,Contributor,25,2021-06-09,
ASN-39861,12106,PRJ-0331,Contributor,100,2019-01-01,
ASN-39862,24645,PRJ-0993,Consultant,50,2019-12-11,
ASN-39863,5640,PRJ-1359,Contributor,50,2018-06-20,
ASN-39864,11617,PRJ-1136,Contributor,50,2020-10-23,
ASN-39865,20581,PRJ-1770,Contributor,50,2020-04-11,
ASN-39866,1,PRJ-2187,Consultant,100,2022-01-09,
ASN-39867,12606,PRJ-1803,Consultant,75,2021-01-02,2021-12-05
ASN-39868,14959,PRJ-1808,Contributor,50,2022-01-02,
ASN-39869,14845,PRJ-1190,Contributor,50,2022-01-06,2023-01-10
ASN-39870,24762,PRJ-1438,Reviewer,100,2020-01-18,
ASN-39871,10702,PRJ-1193,Contributor,50,2021-12-29,2022-07-04
ASN-39872,20823,PRJ-2172,Contributor,100,2018-09-05,
ASN-39873,14971,PRJ-0761,Reviewer,50,2023-01-02,
ASN-39874,21193,PRJ-1773,Contributor,50,2021-09-06,
ASN-39875,3080,PRJ-1122,Contributor,100,2018-02-04,2022-11-07
ASN-39876,23104,PRJ-1043,Contributor,100,2020-07-12,2022-08-21
ASN-39877,24712,PRJ-1148,Contributor,100,2022-12-18,
ASN-39878,22403,PRJ-0226,Contributor,50,2018-04-29,
ASN-39879,16767,PRJ-1979,Contributor,25,2022-11-23,
ASN-39880,10879,PRJ-2372,Contributor,100,2020-03-08,2023-01-29
